time,flow,pressure,tank,temp,rain,leak_label,flow_mean_3h,flow_std_3h,pressure_mean_3h,pressure_delta,pf_ratio,hour,is_night,flow_lag1
2025-01-02 14:00:00,48.97285315739367,5.03738880864369,60.764428112283845,26.62922525519053,0,0,49.53517323675127,2.2023146843803305,5.1144350364332825,-0.07704622778959269,0.10286083781137291,14,0,47.66853508635248
2025-01-02 15:00:00,52.06417335695086,5.195988479142783,61.25751787836849,26.670450885212617,0,0,49.568520533565675,2.257548154251438,5.124104993515972,0.07188348562681135,0.09979969034982093,15,0,48.97285315739367
2025-01-02 16:00:00,53.188482239130025,5.0710881774481855,62.4603810981985,26.711549079139203,5,0,51.408502917824855,2.182958985472018,5.101488488411552,-0.030400310963366373,0.09534184599040149,16,0,52.06417335695086
2025-01-02 17:00:00,52.09525326403305,5.143508152524936,61.40815700247665,26.752516701653104,0,0,52.44930295337131,0.6403366321919975,5.136861603038635,0.006646549486301723,0.09873275839016402,17,0,53.188482239130025
2025-01-02 18:00:00,51.56205406262174,5.389930767761891,63.550910452596504,26.793350627398222,5,0,52.2819298552616,0.8291280152180492,5.201509032578338,0.1884217351835531,0.1045328926710904,18,0,52.09525326403305
2025-01-02 19:00:00,51.2318403500394,5.126890600717848,61.46723207586618,26.834047741217983,5,0,51.62971589223139,0.435665074802036,5.220109840334891,-0.09321923961704304,0.10007234691582886,19,0,51.56205406262174
2025-01-02 20:00:00,48.917560957658125,5.253956548419605,62.1344390420628,26.874604938392977,0,0,50.57048512343976,1.4409646065615243,5.256925972299782,-0.002969423880176514,0.10740430099454476,20,0,51.2318403500394
2025-01-02 21:00:00,50.47533070808841,5.071201773899241,62.88519477979512,26.91501912487782,5,0,50.208244005261975,1.1800312523913017,5.150682974345565,-0.0794812004463239,0.1004689142654333,21,0,48.917560957658125
2025-01-02 22:00:00,51.03400967561762,5.140467583623385,60.57705060614427,26.95528721753719,0,0,50.142300447121386,1.0968229847965114,5.155208635314078,-0.014741051690692508,0.10072631007382951,22,0,50.47533070808841
2025-01-02 23:00:00,54.10965059681887,5.323449581436351,60.27738186126943,26.995406144381036,0,0,51.8729969935083,1.9570373152015808,5.178372979652992,0.14507660178335868,0.0983826253604878,23,1,51.03400967561762
2025-01-03 00:00:00,52.72260942393585,5.086031232935691,60.55526982006992,27.03537284479893,0,0,52.62208989879078,1.5402824092494658,5.183316132665143,-0.09728489972945198,0.09646774300512734,0,1,54.10965059681887
2025-01-03 01:00:00,48.5491039590681,5.3322858313304975,63.38620601161456,27.075184269793567,0,0,51.79378799327427,2.8942964024426456,5.247255548567513,0.0850302827629843,0.10983283493745487,1,1,52.72260942393585
2025-01-03 02:00:00,52.76300532100295,5.22408311604892,61.614419033697494,27.11483738221336,0,0,51.34490623466897,2.4213200388044878,5.214133393438369,0.009949722610550715,0.09901033849865017,2,1,48.5491039590681
2025-01-03 03:00:00,51.38416459615151,5.099281410288525,64.76709042098601,27.15432915698414,0,0,50.89875795874085,2.1484775713888262,5.218550119222648,-0.11926870893412289,0.09923838114577546,3,1,52.76300532100295
2025-01-03 04:00:00,50.83981258072802,5.22094156808119,61.687215363971475,27.19365658133994,5,0,51.66232749929416,0.9913115199446799,5.1814353648062115,0.039506203274978446,0.10269395578705083,4,1,51.38416459615151
2025-01-03 05:00:00,53.45616923273456,5.25708082336223,62.47854315278185,27.232816655052822,0,0,51.89338213653803,1.3805098370539055,5.192434600577315,0.06464622278491472,0.09834376088811149,5,0,50.83981258072802
2025-01-03 06:00:00,54.33380543565368,5.224082188458917,63.878586937633976,27.27180639066178,0,0,52.876595749705416,1.8176703728235846,5.234034859967446,-0.009952671508528965,0.09614791473602502,6,0,53.45616923273456
2025-01-03 07:00:00,54.17318305193302,5.006905130269177,64.38501044694678,27.310622813700622,2,0,53.98771924010708,0.46728893127389065,5.162689380696775,-0.15578425042759747,0.09242405108529927,7,0,54.33380543565368
2025-01-03 08:00:00,50.67082791647964,5.0931902725252876,64.48281633795074,27.349262962924914,2,0,53.059272134688776,2.0700118901012057,5.108059197084461,-0.014868924559173102,0.10051523492777978,8,0,54.17318305193302
2025-01-03 09:00:00,51.76929913883544,5.143077889140005,63.67202801466941,27.387723890537874,5,0,52.20443670241604,1.7912653064630617,5.081057763978157,0.062020125161848405,0.09934609653495886,9,0,50.67082791647964
2025-01-03 10:00:00,53.08852952522238,5.162260959467857,63.53002634519583,27.42600266241525,0,0,51.842885526845826,1.210529423270882,5.132843040377717,0.029417919090139577,0.09723872385232561,10,0,51.76929913883544
2025-01-03 11:00:00,54.4151866125739,5.233594276895974,63.140745009646885,27.46409635832918,5,0,53.09100509221057,1.322945474025767,5.179644375167945,0.05394990172802849,0.09617892552642104,11,0,53.08852952522238
2025-01-03 12:00:00,51.54365359648037,5.1910675908646855,63.36878477754551,27.50200207217095,0,0,53.01578991142555,1.437147784394529,5.195640942409505,-0.004573351544819637,0.10071205915653399,12,0,54.4151866125739
2025-01-03 13:00:00,52.16839895884507,5.041480597157076,62.08139422090085,27.5397169121727,0,0,52.70907972263311,1.510191124287408,5.155380821639245,-0.11390022448216897,0.09663858966604746,13,0,51.54365359648037
2025-01-03 14:00:00,50.364568053116,5.214698954907185,61.856487080562715,27.577238001128055,0,0,51.358873536147144,0.916001766995223,5.149082380976315,0.06561657393086939,0.10353903652799264,14,0,52.16839895884507
2025-01-03 15:00:00,50.222149228450256,5.239347967827326,62.713366521180205,27.614562476611592,0,0,50.91837208013711,1.0848945471906875,5.1651758399638625,0.07417212786346372,0.10432344979246423,15,0,50.364568053116
2025-01-03 16:00:00,54.27673913598562,5.235824256941861,62.588559556441155,27.65168749119723,0,0,51.621152139183955,2.3009079737336933,5.229957059892124,0.0058671970497368164,0.09646534120921708,16,0,50.222149228450256
2025-01-03 17:00:00,55.40109026981709,5.28942422415656,62.347466714689034,27.68861021267544,0,0,53.29999287808432,2.724129680601006,5.254865482975249,0.034558741181311525,0.09547509088576883,17,0,54.27673913598562
2025-01-03 18:00:00,52.58130758110866,5.266183969102264,63.538979381108526,27.72532782426933,0,0,54.08637899563712,1.419496861623765,5.263810816733561,0.0023731523687029465,0.10015315539321308,18,0,55.40109026981709
2025-01-03 19:00:00,54.76890332063356,5.230099585087929,63.83974009737185,27.76183752484951,0,0,54.2504337238531,1.4796626794556396,5.261902592782252,-0.03180300769432254,0.09549396048658124,19,0,52.58130758110866
2025-01-03 20:00:00,53.52140857924309,5.178498626906573,63.01462971771947,27.79813652914782,0,0,53.623873160328436,1.0973914628241541,5.2249273936989225,-0.04642876679234931,0.09675564727493503,20,0,54.76890332063356
2025-01-03 21:00:00,51.54398255875951,5.020696116006155,64.44548504559786,27.83422206796976,0,0,53.27809815287873,1.626169872053515,5.143098109333552,-0.12240199332739721,0.09740605536012992,21,0,53.52140857924309
2025-01-03 22:00:00,53.59288259942262,5.230974043316913,61.86794137808912,27.870091388405797,0,0,52.88609124580841,1.1628494871560324,5.14338959540988,0.08758444790703379,0.09760575830208303,22,0,51.54398255875951
2025-01-03 23:00:00,55.981814886973304,5.209943630622279,62.85758916034392,27.90574175404136,0,0,53.706226681718476,2.2210862441783235,5.153871263315115,0.056072367307163695,0.0930649273889418,23,1,53.59288259942262
2025-01-04 00:00:00,52.8695183669457,5.217437659806865,62.37598623239352,27.941170445165604,0,0,54.14807195111388,1.628733808612423,5.219451777915352,-0.002014118108487395,0.0986851728988638,0,1,55.981814886973304
2025-01-04 01:00:00,56.10566207060688,5.0636517692034095,61.26777288262821,27.97637475897887,0,0,54.98566510817529,1.8336827162940346,5.163677686544184,-0.10002591734077448,0.09025206177192832,1,1,52.8695183669457
2025-01-04 02:00:00,47.77186180161942,5.084209440515138,63.09306998238136,28.01135200979891,2,0,52.249014079724,4.201407610395494,5.121766289841804,-0.03755684932666625,0.10642686180415782,2,1,56.10566207060688
2025-01-04 03:00:00,54.6899045380162,5.298560163103275,63.09538375980708,28.046099529265753,0,0,52.855809470080835,4.459370501484746,5.148807124273941,0.149753038829334,0.09688369564690737,3,1,47.77186180161942
2025-01-04 04:00:00,53.254708803021614,5.190160177320399,64.77190025362319,28.080614666545273,0,0,51.90549171421909,3.6510435344145975,5.190976593646271,-0.000816416325871927,0.09745917678488439,4,1,54.6899045380162
2025-01-04 05:00:00,52.51688008759968,5.263077343374073,63.93051929130201,28.11489478853142,0,0,53.487164476212506,1.1050047717207756,5.250599227932582,0.0124781154414908,0.1002168680694329,5,0,53.254708803021614
2025-01-04 06:00:00,53.3324588331181,5.198511210523014,62.31671494609603,28.148937280047097,0,0,53.0346825745798,0.45011201765436615,5.217249577072495,-0.018738366549481356,0.09747368163384189,6,0,52.51688008759968
2025-01-04 07:00:00,49.20760171484188,5.199347374973563,65.23612478208587,28.182739544043667,0,0,51.68564687851989,2.184450284958749,5.220311976290216,-0.020964601316653564,0.10566146465422808,7,0,53.3324588331181
2025-01-04 08:00:00,52.77695522612404,5.2908326072956555,64.64413185380376,28.21629900179907,0,0,51.77233859136135,2.238426344260621,5.229563730930744,0.06126887636491141,0.10024891516340893,8,0,49.20760171484188
2025-01-04 09:00:00,53.963838236138045,5.145972104114834,64.04619651825612,28.249613093114554,0,0,51.98279839236799,2.475572715368892,5.21205069546135,-0.06607859134651672,0.09535963669294906,9,0,52.77695522612404
2025-01-04 10:00:00,56.23846736599303,5.207700714782129,63.27854930445638,28.282679276510002,0,0,54.32642027608504,1.7590099133841481,5.214835142064206,-0.007134427282077027,0.092600329740331,10,0,53.963838236138045
2025-01-04 11:00:00,52.278954592870505,5.152312722027828,62.58646190639829,28.3154950294178,0,0,54.16042006500053,1.987062822788662,5.16866184697493,-0.01634912494710239,0.09855423972414763,11,0,56.23846736599303
2025-01-04 12:00:00,51.73107064258891,5.155481657815215,63.21449447872539,28.34805784837528,0,0,53.416164200484154,2.4594899012345692,5.171831698208391,-0.016350040393176002,0.09965928588208164,12,0,52.278954592870505
2025-01-04 13:00:00,52.37685116204665,5.168344394399612,64.71618157988645,28.38036524921572,0,0,52.128958799168686,0.348040476703383,5.158712924747552,0.009631469652060076,0.0986761170451687,13,0,51.73107064258891
2025-01-04 14:00:00,55.24321900266199,5.221744505827433,65.55268178837058,28.412414767257843,0,0,53.11704693576585,1.8694153801027158,5.181856852680753,0.03988765314668008,0.09452281213107808,14,0,52.37685116204665
2025-01-04 15:00:00,54.10170617681322,5.1518649019007965,65.2519315743059,28.444203957493848,0,0,53.90725878050728,1.4430431358333216,5.180651267375947,-0.028786365475150788,0.0952255514796171,15,0,55.24321900266199
2025-01-04 16:00:00,52.41620998724186,5.325463061848408,63.26036045499968,28.47573039477594,0,0,53.92037838890568,1.422200695512709,5.233024156525546,0.09243890532286247,0.10159954261372746,16,0,54.10170617681322
2025-01-04 17:00:00,54.53352654022805,5.110513409048007,62.67004276856317,28.506991674001338,2,0,53.68381423476104,1.1188085639693084,5.195947124265737,-0.08543371521772958,0.09371323733419054,17,0,52.41620998724186
2025-01-04 18:00:00,53.73214050899183,5.181312643134442,63.97092449666684,28.53798541029575,5,0,53.56062567882058,1.0690277588133488,5.205763038010286,-0.024450394875843884,0.09642855277352705,18,0,54.53352654022805
2025-01-04 19:00:00,55.50599922026111,5.155991340472876,62.101903884835224,28.56870923919533,0,0,54.59055542316033,0.888303383986735,5.149272464218441,0.006718876254434569,0.09289070226664986,19,0,53.73214050899183
2025-01-04 20:00:00,52.195054629072324,5.344565854744891,64.23374214925916,28.59916081682703,0,0,53.811064786108425,1.656882706355207,5.227289946117403,0.11727590862748816,0.10239601798159596,20,0,55.50599922026111
2025-01-04 21:00:00,52.97401352689191,5.219366174639564,63.803128450188645,28.62933782008744,0,0,53.55835579207511,1.7310922660678159,5.23997445661911,-0.020608281979545673,0.09852691402102416,21,0,52.195054629072324
2025-01-04 22:00:00,52.87502164055568,5.302676840304751,63.52477578689383,28.659237946819992,0,0,52.68136326550663,0.4240541425253263,5.288869623229735,0.013807217075015643,0.10028698949884787,22,0,52.97401352689191
2025-01-04 23:00:00,50.76182901972637,5.050657163731302,62.43611436019415,28.688858915990608,0,0,52.203621395724646,1.2496094549918868,5.1909000595585395,-0.14024289582723792,0.09949714503532643,23,1,52.87502164055568
2025-01-05 00:00:00,54.31043902199085,5.2255782527994965,64.58434579616757,28.718198467861697,2,0,52.649096560757634,1.785060179182775,5.192970752278517,0.032607500520979826,0.09621682775325714,0,1,50.76182901972637
2025-01-05 01:00:00,54.26936490852433,5.287435645195565,63.57789547399105,28.747254364164554,5,0,53.11387765008052,2.0370373929710093,5.187890353908788,0.09954529128677692,0.09742947161217971,1,1,54.31043902199085
2025-01-05 02:00:00,53.78625130155504,5.206239740485247,62.980451703876845,28.77602438827012,0,0,54.12201841069007,0.29150717723834596,5.23975121282677,-0.033511472341522186,0.09679498975493274,2,1,54.26936490852433
2025-01-05 03:00:00,53.335332078607784,5.304037732234137,61.3177993955748,28.804506345358078,0,0,53.796982762895716,0.4671088792101471,5.265904372638317,0.03813335959582087,0.09944697869265823,3,1,53.78625130155504
2025-01-05 04:00:00,51.00195657848347,5.145178939312336,64.20215985937608,28.8326980625843,0,0,52.7078466528821,1.4944489773339558,5.21848547067724,-0.07330653136490373,0.10088198931177823,4,1,53.335332078607784
2025-01-05 05:00:00,53.01930674371588,5.337200531929341,66.04145884745759,28.8605973892466,0,0,52.452198466935705,1.2658472081335237,5.262139067825271,0.07506146410406966,0.10066522478430386,5,0,51.00195657848347
2025-01-05 06:00:00,53.20277316389527,5.425453713758645,65.96991752851615,28.888202196948807,0,0,52.40801216203155,1.2211303001126907,5.302611061666774,0.12284265209187151,0.10197689498380506,6,0,53.01930674371588
2025-01-05 07:00:00,52.31095584131992,5.158518482915448,63.890930944963145,28.915510379763155,0,0,52.84434524964369,0.4709492302968361,5.307057576201145,-0.14853909328569692,0.09861258127170759,7,0,53.20277316389527
2025-01-05 08:00:00,53.6199484310589,5.149431080848003,63.785101102318094,28.942519854390927,0,0,53.0445591454247,0.6686846466968883,5.244467759174032,-0.09503667832602947,0.09603573176563346,8,0,52.31095584131992
2025-01-05 09:00:00,54.777330273950454,5.338439581722775,64.89528970416494,28.969228560321376,0,0,53.569411515443086,1.2339636118472288,5.215463048495408,0.12297653322736668,0.09745709507139659,9,0,53.6199484310589
2025-01-05 10:00:00,57.768006262410005,5.350119225192172,63.467247870917355,28.995634459988942,0,0,55.38842832247312,2.1404851229893618,5.27932996258765,0.07078926260452167,0.09261387883589897,10,0,54.777330273950454
2025-01-05 11:00:00,54.37089116459235,5.138878246668617,64.80645790248278,29.021735538928674,2,0,55.63874256698426,1.855160667138231,5.275812351194522,-0.1369341045259045,0.09451524597227742,11,0,57.768006262410005
2025-01-05 12:00:00,54.56263058737546,5.148089473060744,65.30969305970825,29.047529805929933,0,0,55.56717600479261,1.9083844918398367,5.212362314973844,-0.06427284191310001,0.09435192774411369,12,0,54.37089116459235
2025-01-05 13:00:00,53.92412346165594,5.160815588157309,65.80940612716986,29.073015293188273,0,0,54.28588173787458,0.327632094538042,5.14926110262889,0.011554485528418645,0.09570513456972367,13,0,54.56263058737546
2025-01-05 14:00:00,50.260647625857494,5.053377221066684,64.5210915509213,29.098190056455575,0,0,52.9158005582963,2.3214867344823014,5.120760760761579,-0.06738353969489452,0.1005434143654661,14,0,53.92412346165594
2025-01-05 15:00:00,54.07002442428994,5.094727987067475,64.45625646401245,29.123052175188374,0,0,52.75159850393445,2.1584598630663914,5.102973598763822,-0.00824561169634741,0.09422462717723755,15,0,50.260647625857494
2025-01-05 16:00:00,54.26806017257641,5.084893076059932,63.82054333909328,29.14759975269436,0,0,52.86624407424129,2.258684169659935,5.077666094731364,0.007226981328567916,0.09369955303709118,16,0,54.07002442428994
2025-01-05 17:00:00,59.098315141247674,5.107184821146534,63.91015167223745,29.171830916277102,0,0,55.81213324603801,2.8476390441384996,5.095601961424647,0.011582859721887218,0.08641844902890515,17,0,54.26806017257641
2025-01-05 18:00:00,53.81102188781663,5.1790973774266735,64.54896888917422,29.195743817378872,0,0,55.725799067213565,2.929610810440048,5.12372509154438,0.05537228588229315,0.0962460310078825,18,0,59.098315141247674
2025-01-05 19:00:00,54.82243131638893,5.204532918327946,65.18113796438831,29.219336631721706,0,0,55.910589448484416,2.806587532445376,5.163605038967051,0.04092787936089426,0.0949343671636414,19,0,53.81102188781663
2025-01-05 20:00:00,54.17318402003606,5.334651807478793,65.76558995106375,29.242607559446547,5,0,54.26887907474721,0.5124504031347736,5.239427367744471,0.09522443973432182,0.098474029273076,20,0,54.82243131638893
2025-01-05 21:00:00,51.928198750011525,5.0782018621386005,64.08696670298558,29.265554825250586,0,0,53.64127136214551,1.5186651519633205,5.205795529315114,-0.12759366717651321,0.09779275781917461,21,0,54.17318402003606
2025-01-05 22:00:00,56.5738223075527,5.274850686368752,66.42088128561788,29.28817667852266,0,0,54.225068359200094,2.3232463382265114,5.229234785328715,0.04561590104003699,0.09323836322132661,22,0,51.928198750011525
2025-01-05 23:00:00,55.814337458850375,5.153346908680186,64.69502218712398,29.310471393476824,0,0,54.77211950547153,2.492010886082525,5.168799819062513,-0.015452910382326657,0.09233016194359336,23,1,56.5738223075527
2025-01-06 00:00:00,55.914501163370105,5.1680734453989245,64.98263684999345,29.332437269284014,0,0,56.10088697659106,0.4126246022463247,5.198757013482621,-0.030683568083696322,0.09242814020410894,0,1,55.814337458850375
2025-01-06 01:00:00,52.535297720612306,5.238722992200306,64.29455538399435,29.354072630201788,0,0,54.754712114277595,1.9227216075219566,5.186714448759806,0.05200854344050043,0.09971815369434428,1,1,55.914501163370105
2025-01-06 02:00:00,57.18096444757436,5.057137813593988,62.65519356407246,29.375375825702164,0,0,55.21025444385226,2.4015676996420035,5.15464475039774,-0.097506936803752,0.08844093089387517,2,1,52.535297720612306
2025-01-06 03:00:00,51.59264310501298,5.205768268016492,66.00104910592457,29.39634523059755,0,0,53.76963509106654,2.991659307977159,5.167209691270262,0.038558576746229534,0.10090136604397593,3,1,57.18096444757436
2025-01-06 04:00:00,55.590693432765256,5.182238671257424,65.89131989934855,29.41697924516472,0,0,54.78810032845087,2.8793142630235837,5.148381584289301,0.03385708696812273,0.0932213336087236,4,1,51.59264310501298
2025-01-06 05:00:00,58.8181875468868,5.212854203373336,64.91052243062585,29.43727629526684,2,0,55.33384136155502,3.619613634110216,5.200287047549083,0.01256715582425283,0.08862656828028494,5,0,55.590693432765256
2025-01-06 06:00:00,52.476162182212214,5.1904916429255685,65.29611567044806,29.457234832473592,0,0,55.62834772062143,3.1711803505301903,5.195194839185443,-0.004703196259874254,0.09891141669223606,6,0,58.8181875468868
2025-01-06 07:00:00,53.344257874973714,5.405021189876001,65.78223940548195,29.47685333417926,0,0,54.87953586802424,3.438477907229069,5.2694556787249685,0.13556551115103233,0.10132339081782143,7,0,52.476162182212214
2025-01-06 08:00:00,54.6954330338942,5.093584906404834,63.740829125507915,29.496130303718918,0,0,53.50528436369337,1.1183639505246628,5.229699246402134,-0.1361143399973006,0.09312632756965403,8,0,53.344257874973714
2025-01-06 09:00:00,53.508112962250195,5.102078920527907,64.81129595262878,29.51506427048259,0,0,53.849267957039366,0.7373660050292944,5.200228338936247,-0.09814941840834024,0.09535149985154416,9,0,54.6954330338942
2025-01-06 10:00:00,51.43232692789518,5.090636922147456,66.17148510497272,29.53365379002745,0,0,53.21195764134652,1.6515890364514145,5.0954335830267325,-0.004796660879276438,0.098977377210773,10,0,53.508112962250195
2025-01-06 11:00:00,54.68902339380008,5.095128948959628,64.15970024212626,29.55189744418802,0,0,53.20982109464848,1.6487120720329482,5.095948263878331,-0.0008193149187025739,0.09316547525644372,11,0,51.43232692789518
